feature	X158846	X39948	X906	X1578	X1301	X1263	X216851	X292632	X572511	X33042	X841	X189330	X1485	X1730	X1678	X561	X838	X239759	X816	X375288	X239934
ERR260165	-2.80338977603461	-2.80338977603461	-2.80338977603461	-2.80338977603461	-2.80338977603461	16.6297024637114	15.5379479429092	14.5791461404817	15.5207734705989	-2.80338977603461	14.2806207469222	-2.80338977603461	15.6138600992127	15.6977920412949	-2.80338977603461	-2.80338977603461	-2.80338977603461	-2.80338977603461	15.5758781843327	-2.80338977603461	13.930377936232
ERR260166	-2.8159815660044	-2.8159815660044	-2.8159815660044	-2.8159815660044	-2.8159815660044	14.7597425979569	14.346090692661	15.0332987405001	-2.8159815660044	14.9275907068873	-2.8159815660044	-2.8159815660044	-2.8159815660044	16.1076236758653	-2.8159815660044	-2.8159815660044	-2.8159815660044	-2.8159815660044	16.4602882892914	-2.8159815660044	15.8801694970321
ERR260167	-2.78969428297464	14.8214807521688	-2.78969428297464	-2.78969428297464	-2.78969428297464	15.5168352086552	14.4385436303012	14.1299275489891	15.1269444596623	-2.78969428297464	14.2114827637181	-2.78969428297464	15.1522568871719	16.4193574585219	-2.78969428297464	-2.78969428297464	-2.78969428297464	-2.78969428297464	16.8781911565687	-2.78969428297464	-2.78969428297464
ERR260169	-2.80843632783074	-2.80843632783074	-2.80843632783074	-2.80843632783074	-2.80843632783074	14.3818489543737	14.6895557862762	14.8541938692095	-2.80843632783074	15.7848522891426	14.9402812808096	14.3036664034141	-2.80843632783074	16.671675727647	-2.80843632783074	-2.80843632783074	-2.80843632783074	-2.80843632783074	16.0522462139404	-2.80843632783074	-2.80843632783074
ERR260173	-2.82037040096119	-2.82037040096119	-2.82037040096119	-2.82037040096119	-2.82037040096119	15.3041954944173	15.2451128927352	15.9308291861379	-2.82037040096119	-2.82037040096119	-2.82037040096119	-2.82037040096119	-2.82037040096119	15.3931496451721	16.3989205384557	-2.82037040096119	-2.82037040096119	-2.82037040096119	14.8786340704561	-2.82037040096119	-2.82037040096119
ERR260174	-2.74077079848368	-2.74077079848368	-2.74077079848368	-2.74077079848368	-2.74077079848368	13.9868350110456	15.7982172969808	14.4587401502257	-2.74077079848368	-2.74077079848368	-2.74077079848368	-2.74077079848368	-2.74077079848368	14.7796623564059	-2.74077079848368	-2.74077079848368	-2.74077079848368	14.3519033979544	15.9543547987384	-2.74077079848368	14.6109079431537
ERR260176	-2.779957743986	-2.779957743986	-2.779957743986	16.5978523700623	14.0429221633478	14.1061374718282	15.9450851900453	-2.779957743986	-2.779957743986	14.1005499686879	-2.779957743986	-2.779957743986	-2.779957743986	15.2876857316556	14.6475242525502	-2.779957743986	16.5994906800092	-2.779957743986	-2.779957743986	-2.779957743986	-2.779957743986
ERR260178	-2.81827047971495	15.0762713380597	-2.81827047971495	-2.81827047971495	-2.81827047971495	15.4461984734462	16.1312722563823	16.224002370456	14.2538586399864	-2.81827047971495	15.2891669490453	-2.81827047971495	-2.81827047971495	15.686953607302	14.605286331082	-2.81827047971495	-2.81827047971495	-2.81827047971495	15.3822435402729	-2.81827047971495	-2.81827047971495
ERR260179	-2.80491621473026	14.7811874390027	-2.80491621473026	-2.80491621473026	-2.80491621473026	-2.80491621473026	16.1664548952486	15.6597814242083	14.777871329385	-2.80491621473026	14.6525053740505	14.9570574412986	15.061735623058	16.2422429265799	15.1420580689513	-2.80491621473026	-2.80491621473026	-2.80491621473026	-2.80491621473026	-2.80491621473026	-2.80491621473026
ERR260181	-2.82169069665303	15.0366237476723	-2.82169069665303	-2.82169069665303	-2.82169069665303	14.9791621179345	15.7544113566777	14.7840435491092	14.8416541724053	-2.82169069665303	16.2063396648085	14.6491968478979	-2.82169069665303	15.6474944658855	-2.82169069665303	-2.82169069665303	-2.82169069665303	-2.82169069665303	16.3639182136075	-2.82169069665303	-2.82169069665303
ERR260182	15.4043567598105	15.1627459280416	-2.82327672409126	-2.82327672409126	15.6389585556075	-2.82327672409126	14.5878707466442	15.9340976676833	-2.82327672409126	-2.82327672409126	-2.82327672409126	-2.82327672409126	-2.82327672409126	15.6284374721357	-2.82327672409126	-2.82327672409126	15.6608388164938	14.6620018472663	15.6612516867888	-2.82327672409126	-2.82327672409126
ERR260185	-2.79469686193498	-2.79469686193498	-2.79469686193498	-2.79469686193498	-2.79469686193498	15.8235388276593	14.936191089203	16.0852045902154	15.5294520673209	14.7467601274023	-2.79469686193498	-2.79469686193498	-2.79469686193498	15.254741938362	14.9042582191453	-2.79469686193498	-2.79469686193498	-2.79469686193498	15.0432002988041	-2.79469686193498	-2.79469686193498
ERR260186	-2.81466057115181	-2.81466057115181	-2.81466057115181	-2.81466057115181	-2.81466057115181	15.898219534421	15.3197171623389	16.3850376675021	-2.81466057115181	15.3917521298752	15.001151251396	14.8822137853759	-2.81466057115181	14.9305125170106	-2.81466057115181	-2.81466057115181	-2.81466057115181	-2.81466057115181	15.2762458688635	-2.81466057115181	14.8335180696553
ERR260188	-2.79876596167936	14.8391054636494	-2.79876596167936	-2.79876596167936	14.7389186087247	15.7600928710139	14.6698310818111	14.8020427292274	-2.79876596167936	-2.79876596167936	14.7749029043223	-2.79876596167936	-2.79876596167936	16.7675792208765	-2.79876596167936	-2.79876596167936	16.2701169020196	-2.79876596167936	14.5169423406436	-2.79876596167936	-2.79876596167936
ERR260189	-2.81380695445244	15.3259554712039	-2.81380695445244	-2.81380695445244	-2.81380695445244	15.9948196681736	-2.81380695445244	16.0907926574185	-2.81380695445244	-2.81380695445244	-2.81380695445244	14.5856252664191	-2.81380695445244	16.3916790390186	14.8220301139047	-2.81380695445244	-2.81380695445244	14.7477641337089	14.7763271965917	-2.81380695445244	-2.81380695445244
ERR260190	-2.75730859024637	-2.75730859024637	-2.75730859024637	-2.75730859024637	-2.75730859024637	14.6087528554323	-2.75730859024637	17.0612738903388	15.2668613508792	-2.75730859024637	-2.75730859024637	14.4324426264585	-2.75730859024637	14.9186811421137	-2.75730859024637	14.5111280806179	-2.75730859024637	14.7296631252587	15.3643877970572	-2.75730859024637	-2.75730859024637
ERR260191	-2.79338051257375	15.3632695922798	-2.79338051257375	-2.79338051257375	-2.79338051257375	14.6249558728165	14.7156611886035	15.7732776091585	14.5947874604836	14.6274648609725	-2.79338051257375	14.570067890346	-2.79338051257375	17.0800562655372	15.5261043759165	-2.79338051257375	-2.79338051257375	-2.79338051257375	-2.79338051257375	-2.79338051257375	-2.79338051257375
ERR260192	-2.81905054553693	-2.81905054553693	-2.81905054553693	-2.81905054553693	-2.81905054553693	16.1631299306129	15.9835605302154	14.2457564428352	14.8442815279165	15.9803474234778	-2.81905054553693	14.5511936280407	-2.81905054553693	15.4235544275028	15.436795660553	-2.81905054553693	-2.81905054553693	-2.81905054553693	-2.81905054553693	-2.81905054553693	-2.81905054553693
ERR260194	-2.81660529912617	14.8752845269005	-2.81660529912617	-2.81660529912617	-2.81660529912617	16.1039351682829	14.8150009160527	14.6303807071922	15.354938228983	-2.81660529912617	-2.81660529912617	15.4235075614478	-2.81660529912617	16.4750340308877	15.2638979662663	-2.81660529912617	-2.81660529912617	-2.81660529912617	-2.81660529912617	-2.81660529912617	-2.81660529912617
ERR260196	-2.80775419302343	-2.80775419302343	-2.80775419302343	-2.80775419302343	-2.80775419302343	15.6700816408745	15.3957998743646	15.3887324604917	14.5923691771211	14.9827504324342	-2.80775419302343	-2.80775419302343	-2.80775419302343	15.1489479506886	-2.80775419302343	-2.80775419302343	-2.80775419302343	15.064028638318	16.5190336087675	-2.80775419302343	-2.80775419302343
ERR260198	-2.82421560926009	15.1142771932742	-2.82421560926009	-2.82421560926009	14.7195105179662	15.7936342604448	15.8561334684019	15.4052053628032	15.0908990055045	-2.82421560926009	-2.82421560926009	14.8426482275487	-2.82421560926009	15.7432890477675	-2.82421560926009	-2.82421560926009	-2.82421560926009	-2.82421560926009	15.8209677700333	-2.82421560926009	-2.82421560926009
ERR260199	-2.8239291460072	-2.8239291460072	-2.8239291460072	-2.8239291460072	-2.8239291460072	15.9204786804735	15.3259056787216	16.3833800186366	-2.8239291460072	15.5109976228216	-2.8239291460072	-2.8239291460072	-2.8239291460072	15.5561368840241	15.8454771301469	-2.8239291460072	-2.8239291460072	14.3734362944479	14.9772395820688	-2.8239291460072	14.4794762630117
